25,6285
25,6696
25,7798
26,353
26,359
26,434
26,514
26,602
26,622
26,826
26,827
26,855
26,889
26,1287
26,1830
26,1881
26,1976
26,2082
26,2327
26,2528
26,2580
26,3010
26,3327
26,3416
26,3459
26,3566
26,3745
26,4187
26,4552
26,4919
26,4986
26,5249
26,5567
26,5707
26,6021
26,6117
26,6763
26,7140
26,7159
26,7408
26,7426
26,7494
26,8709
26,8789
26,8840
26,9143
26,9395
27,256
27,1317
27,1324
27,1441
27,2663
27,4611
27,5312
27,7940
27,7941
28,85
28,610
28,1095
28,1151
28,1160
28,1191
28,1256
28,1283
28,4817
28,5936
28,6032
28,7223
28,9235
29,24
29,68
29,597
29,668
29,1172
29,1274
29,1749
29,1752
29,1794
29,1803
29,2043
29,2272
29,2842
29,3488
29,3525
29,3541
29,3592
29,3600
29,3668
29,3792
29,3930
29,4434
29,4915
29,5017
29,5071
29,5116
29,5160
29,6565
29,6582
29,7243
29,7269
29,7314
29,7424
29,7450
29,7503
29,7741
29,7774
29,8092
29,8293
29,8347
29,8356
29,8357
29,8376
30,102
30,141
30,320
30,389
30,635
30,799
30,1312
30,2146
30,2353
30,3370
30,3479
30,3552
30,4660
30,5788
30,5857
30,7010
30,8519
30,9486
31,6
31,67
31,71
31,373
31,402
31,550
31,563
31,628
31,698
31,701
31,712
31,863
31,945
31,1123
31,1154
31,1312
31,1409
31,1624
31,1647
31,1679
31,1883
31,2149
31,2210
31,2299
31,2322
31,2338
31,2455
31,2459
31,2502
31,2573
31,2743
31,2959
31,3092
31,3435
31,3437
31,3459
31,3472
31,3512
31,3522
31,3550
31,3608
31,3847
31,3857
31,3956
31,4000
31,4183
31,4343
31,4360
31,4442
31,4600
31,4799
31,5060
31,5072
31,5082
31,5102
31,5184
31,5187
31,5343
31,5551
31,5698
31,5853
31,6013
31,6036
31,6595
31,6670
31,6745
31,6782
31,6817
31,7284
31,7310
31,7347
31,7517
31,7757
31,8036
31,8158
31,8761
31,8962
31,9089
31,9097
32,260
32,434
33,100
33,465
33,3093
33,6127
33,6905
34,54
34,109
34,269
34,326
34,440
34,466
34,1490
34,1497
34,2081
34,5931
34,9399
35,105
35,233
35,517
35,680
35,836
35,928
35,1082
35,1320
35,1342
35,1425
35,1499
35,1580
35,1721
35,1798
35,1815
35,2007
35,2028
35,2064
35,2188
35,2520
35,2600
35,2647
35,2707
35,2798
35,2827
35,3080
35,3306
35,3308
35,4339
35,4401
35,4502
35,4923
35,5189
35,5438
35,5655
35,5783
35,6860
35,6862
35,7471
35,7601
35,7804
35,7908
35,7988
35,8191
35,8472
35,9387
35,9433
36,269
36,299
36,397
36,2127
36,2370
36,2865
36,2977
36,4395
36,4681
36,4781
36,4958
36,5175
36,8297
36,8482
36,8837
37,272
37,1463
37,7264
37,8767
38,2457
38,3189
38,3275
38,4565
38,4582
38,4879
38,5362
38,5948
38,5949
38,5970
38,6089
38,6429
38,6867
38,7063
38,7068
38,7344
39,1525
39,2927
39,4167
39,4250
39,6827
39,8719
39,8832
40,6
40,21
40,100
40,231
40,356
40,382
40,498
40,514
40,582
40,589
40,628
40,631
40,639
40,640
40,646
40,660
40,667
40,668
40,674
40,675
40,688
40,697
40,702
40,716
40,735
40,757
40,788
40,822
40,841
40,851
40,878
40,881
40,939
40,947
40,955
40,974
40,975
40,1044
40,1082
40,1112
40,1159
40,1230
40,1235
40,1299
40,1334
40,1392
40,1439
40,1440
40,1482
40,1487
40,1536
40,1550
40,1621
40,1668
40,1799
40,1856
40,1858
40,1925
40,1963
40,2037
40,2113
40,2154
40,2178
40,2235
40,2249
40,2288
40,2301
40,2357
40,2526
40,2593
40,2723
40,2752
40,2787
40,2884
40,2912
40,2924
40,2941
40,2964
40,2973
40,3124
40,3194
40,3202
40,3379
40,3499
40,3532
40,3535
40,3604
40,3685
40,3730
40,3760
40,3773
40,3812
40,3870
40,3886
40,3982
40,3997
40,4055
40,4071
40,4173
40,4189
40,4232
40,4247
40,4260
40,4276
40,4305
40,4328
40,4339
40,4351
40,4387
40,4608
40,4735
40,4774
40,4789
40,4961
40,4997
40,5084
40,5257
40,5361
40,5371
40,5558
40,5593
40,5599
40,5615
40,5618
40,5674
40,5695
40,5723
40,5845
40,6015
40,6060
40,6114
40,6233
40,6338
40,6398
40,6495
40,6518
40,6549
40,6590
40,6699
40,6957
40,7095
40,7248
40,7300
40,7340
40,7430
40,7477
40,7535
40,7622
40,7918
40,7926
40,8075
40,8122
40,8232
40,8374
40,8403
40,8502
40,8621
40,8673
40,8792
40,8828
40,8850
40,9085
40,9429
41,70
41,2644
42,101
42,251
42,3361
42,6910
42,8052
42,9053
43,681
43,7306
44,882
44,1016
44,1099
44,1685
44,2167
44,2649
44,3122
44,3800
44,4084
44,4125
44,4215
44,4954
44,6789
44,6870
44,7698
45,877
45,1598
45,2290
45,2646
45,2921
45,4279
45,4648
45,4801
45,4875
45,6392
45,7637
45,8453
45,8477
45,8693
45,8798
45,9452
46,445
46,1864
46,4104
46,4362
46,5344
46,5842
46,8022
47,133
47,138
47,173
47,238
47,265
47,331
47,355
47,372
47,383
47,388
47,398
47,487
47,499
47,527
47,543
47,548
47,573
47,597
47,611
47,623
47,638
47,688
47,702
47,703
47,706
47,713
47,732
47,737
47,754
47,806
47,819
47,827
47,977
47,1002
47,1008
47,1021
47,1090
47,1102
47,1118
47,1122
47,1133
47,1167
47,1172
47,1245
47,1300
47,1403
47,1458
47,1502
47,1540
47,1635
47,1639
47,1687
47,1753
47,1880
47,1893
47,2053
47,2144
47,2289
47,2329
47,2352
47,2433
47,2436
47,2495
47,2541
47,2558
47,2569
47,2614
47,2690
47,2714
47,2731
47,2821
47,2822
47,2828
47,2917
47,2938
47,2975
47,3010
47,3065
47,3126
47,3138
47,3202
47,3224
47,3308
47,3350
47,3379
47,3402
47,3454
47,3565
47,3656
47,3758
47,3828
47,3850
47,3941
47,3947
47,3990
47,4077
47,4168
47,4242
47,4622
47,4646
47,4665
47,4738
47,4798
47,4887
47,4918
47,4919
47,4931
47,4953
47,5004
47,5123
47,5293
47,5321
47,5351
47,5377
47,5385
47,5412
47,5422
47,5526
47,5574
47,5607
47,5623
47,5639
47,5766
47,5775
47,5792
47,5884
47,5901
47,5915
47,5943
47,6162
47,6185
47,6202
47,6287
47,6330
47,6450
47,6459
47,6494
47,6505
47,6728
47,6731
47,6739
47,6774
47,7006
47,7023
47,7128
47,7145
47,7372
47,7476
47,7829
47,7902
47,8071
47,8188
47,8291
47,8517
47,8715
47,8725
47,8836
47,9121
47,9155
48,1157
48,6279
48,6415
48,6853
48,7836
49,223
49,288
49,408
49,522
49,913
49,2222
49,2257
49,2274
49,2326
49,3253
49,3328
49,4272
49,5090
49,5225
49,6024
49,6064
49,6210
49,6329
49,6445
49,6596
49,7851
50,177
50,2019
50,2453
50,3131
50,3587
50,4622
50,4676
50,7065
50,8893
50,8927
50,8938
50,9137
51,4107
51,4657
51,4878
51,8219
52,342
52,672
52,991
52,2061
52,3004
52,3955
52,6130
52,7127
53,1578
53,3137
53,4705
53,6613
53,6935
53,7049
54,34
54,109
54,269
54,326
54,440
54,466
55,405
55,418
55,685
55,780
55,1058
55,1811
55,4326
55,4484
55,8402
55,8443
55,8459
56,23
56,338
56,344
56,418
56,434
56,674
56,751
56,761
56,825
56,854
56,859
56,1016
56,1058
56,1187
56,1223
56,1247
56,1299
56,1336
56,1721
56,2139
56,2167
56,2241
56,2647
56,2705
56,2787
56,2818
56,2943
56,2964
56,2988
56,2990
56,3081
56,3298
56,3306
56,3371
56,3758
56,4096
56,4188
56,4499
56,4828
56,4848
56,5174
56,5266
56,5438
56,5799
56,6125
56,6144
56,6620
56,6824
56,7177
56,7599
56,7638
56,8261
56,8740
56,8810
56,8817
56,9033
56,9138
56,9409
56,9456
57,129
57,310
57,323
57,3049
57,3586
57,3696
57,3780
57,4544
57,4560
57,4584
57,4619
57,5140
57,8509
57,8898
57,9242
58,239
58,260
58,295
58,337
58,3360
58,3429
58,3979
58,5240
58,6169
58,6406
58,9269
59,959
59,1363
59,2112
59,3917
59,4471
59,4629
59,5238
59,5294
59,6904
59,7051
59,7153
59,7732
59,8510
60,1203
60,1568
60,2154
60,2213
60,2809
60,2992
60,3469
60,4953
60,5456
60,5483
60,6007
60,6156
60,6187
60,6509
60,7165
60,8105
60,9247
61,391
61,405
61,915
61,1115
61,1623
61,1882
61,1888
61,2321
61,2434
61,3707
61,3798
61,3819
61,3838
61,3991
61,4497
61,5057
61,5174
61,5976
61,6023
61,6367
61,6371
61,6751
61,6779
61,7239
61,7252
61,7285
61,7330
61,7970
61,8003
61,8454
62,0
62,103
62,168
62,437
62,1048
62,1147
62,1421
62,1967
62,2477
62,2605
62,2904
62,2955
62,3188
62,3631
62,4010
62,5262
62,5553
62,5572
62,5697
62,5732
62,5823
62,6013
62,6263
62,6442
62,6770
62,6868
62,7037
62,7137
62,7500
62,8063
62,8396
63,3781
63,3863
63,6866
63,7448
64,92
64,116
64,187
64,376
64,5640
64,5951
64,6168
64,6181
64,7305
64,8034
64,8038
64,8049
65,105
65,231
65,301
65,589
65,654
65,782
65,1172
65,1688
65,1718
65,1753
65,1937
65,2454
65,2722
65,2791
65,2937
65,2951
65,3031
65,3070
65,3291
65,3469
65,6253
65,6417
65,7195
65,7486
65,7493
65,7513
65,7519
65,7546
65,7719
65,8102
66,891
66,1096
66,1334
66,1588
66,1682
66,1809
66,1928
66,1964
66,2170
66,2259
66,3274
66,3285
66,4513
66,4737
66,4828
66,5975
66,6961
66,8057
66,8302
66,8487
67,31
67,71
67,373
67,402
67,2210
67,3512
67,4000
67,4360
67,4442
67,5853
67,6013
67,6036
67,6670
67,6782
67,6817
67,7284
67,7310
67,7517
68,24
68,29
68,117
68,212
68,441
68,459
68,496
68,597
68,668
68,890
68,1025
68,1172
68,1274
68,1648
68,1749
68,1752
68,1794
68,1803
68,2043
68,2272
68,2348
68,2639
68,2789
68,2821
68,2842
68,2847
68,2946
68,3000
68,3060
68,3196
68,3348
68,3435
68,3436
68,3449
68,3481
68,3488
68,3525
68,3541
68,3557
68,3568
68,3592
68,3593
68,3600
68,3668
68,3674
68,3792
68,3930
68,4325
68,4337
68,4434
68,4521
68,4915
68,5017
68,5071
68,5116
68,5160
68,5608
68,5955
68,6092
68,6222
68,6565
68,6581
68,6582
68,7243
68,7269
68,7314
68,7424
68,7444
68,7450
68,7503
68,7644
68,7741
68,7774
68,8092
68,8293
68,8347
68,8356
68,8357
68,8376
68,8378
68,8711
68,8785
68,9377
68,9379
69,453
69,2173
69,4201
69,4231
69,4468
69,6927
70,41
70,824
70,1335
70,1604
70,2624
70,2641
70,2644
70,2719
71,31
71,67
71,373
71,402
71,2210
71,3512
71,4000
71,4360
71,4442
71,5853
71,6013
71,6036
71,6670
71,6782
71,6817
71,7284
71,7310
71,7517
72,437
72,963
72,3787
72,5107
72,6005
72,7262
72,8004
73,2701
73,4963
74,1425
74,2667
74,3061
74,3271
74,3382
74,3430
74,3513
74,3659
74,5731
74,7678
74,7780
74,9446
75,95
75,1083
75,1305
75,1779
75,2241
75,2461
75,2607
75,3557
75,3673
75,3794
75,3880
75,4396
75,4438
75,4676
75,4713
75,5030
75,5099
75,5416
75,5487
75,5552
75,5958
75,6537
75,6543
75,6586
75,6714
75,6814
75,7551
75,7618
75,7676
75,7824
75,7874
75,7911
75,9487
76,1287
76,1652
76,1795
76,2111
76,3653
76,3665
76,4451
76,4476
76,5830
77,864
77,924
77,2091
77,2200
77,3094
77,3170
77,3213
77,3222
77,3368
77,4271
77,4336
77,4358
77,4520
77,4693
77,5000
77,5441
77,5493
77,5519
77,5534
77,5570
77,6702
77,8425
77,8712
78,314
78,5684
78,7400
78,7425
78,7877
79,1390
79,1556
79,1638
79,1764
79,4636
79,8523
80,136
80,154
80,1874
80,4870
80,5694
80,5953
80,6052
80,8489
81,600
81,1314
81,3851
81,4088
81,4446
81,4963
81,5966
81,9243
81,9324
82,546
82,717
82,763
82,802
82,913
82,935
82,1103
82,1363
82,1754
82,2789
82,5198
82,5296
82,5319
82,5346
82,6408
82,6493
82,6768
82,7334
82,7483
82,7491
82,7952
82,7958
82,7962
82,9015
83,393
83,501
83,1945
83,2023
83,2321
83,2434
83,4571
83,4866
83,5863
83,9176
84,121
84,150
84,220
84,242
84,296
84,1092
84,1584
84,2547
84,2570
84,3634
84,4063
84,6251
84,8596
84,9374
85,5
85,28
85,148
85,202
85,360
85,539
85,698
85,824
85,1045
85,1110
85,1224
85,1253
85,1283
85,1299
85,1531
85,1565
85,1763
85,2051
85,2076
85,2227
85,2262
85,2737
85,3074
85,3150
85,3244
85,3510
85,3697
85,3703
85,3723
85,4033
85,4427
85,4797
85,5227
85,5255
85,5469
85,5936
85,6032
85,6155
85,6448
85,6873
85,6930
85,6985
85,7223
85,7349
85,7541
85,7787
85,7792
85,7845
85,7885
85,8167
85,8708
85,9153
85,9160
85,9235
86,798
86,1393
86,1780
86,2447
86,2460
86,2471
86,2584
86,2929
86,3037
86,3066
86,4316
86,5652
86,5930
86,8207
86,8781
87,831
87,916
87,1169
87,1366
87,1834
87,2745
87,4065
87,4389
87,4465
87,5369
87,5784
87,6148
87,6877
87,7488
87,7496
87,7507
87,7521
88,334
88,829
88,1571
88,2338
88,3420
88,4078
88,4237
88,5195
88,5362
88,5504
88,5966
88,6269
88,6665
88,6738
88,6753
88,6825
88,7550
88,7943
88,7959
88,8064
88,8758
88,9054
88,9405
89,6
89,305
89,385
89,795
89,877
89,1322
89,1362
89,1472
89,1535
89,2127
89,2190
89,2387
89,2428
89,2777
89,2962
89,3180
89,3809
89,4059
89,4252
89,4488
89,4654
89,4655
89,4689
89,4722
89,4832
89,4865
89,5220
89,5250
89,5264
89,5568
89,5573
89,5744
89,5774
89,5815
89,5847
89,6306
89,6438
89,6457
89,6458
89,7110
89,7129
89,7303
89,7335
89,7339
89,7466
89,7763
89,7842
89,7867
89,7898
89,7948
89,7972
89,8238
89,8242
89,8627
89,8645
89,8834
89,8901
89,9145
89,9337
90,209
90,368
90,455
90,1769
90,2639
90,2768
90,2817
90,3084
90,3351
90,4891
90,5058
90,5172
90,5397
90,6333
90,6553
90,8566
90,8654
90,9317
91,1470
91,1604
91,2334
91,2352
91,2876
91,3237
91,5260
91,5980
91,7853
91,9474
92,64
92,116
92,187
92,376
92,5640
92,5951
92,6168
92,6181
92,7305
92,8034
92,8038
92,8049
93,607
93,2174
93,3318
93,3356
93,3359
93,7602
93,7645
93,8914
94,259
94,853
94,1028
94,1226
94,2830
94,3251
94,3564
94,5301
94,6837
94,8442
95,75
95,1305
95,1779
95,2241
95,2461
95,2607
95,3673
95,3794
95,3880
95,4396
95,4438
95,4676
95,4713
95,5099
95,5487
95,6543
95,6714
95,6814
95,7618
95,7676
95,7824
95,9487
96,9
96,123
96,216
96,288
96,350
96,351
96,522
96,536
96,550
96,733
96,809
96,953
96,981
96,1012
96,1060
96,1140
96,1414
96,1427
96,1599
96,1921
96,2057
96,2095
96,2227
96,2240
96,2274
96,2326
96,2565
96,2775
96,2814
96,2935
96,2936
96,3248
96,3256
96,4433
96,4934
96,4961
96,5049
96,5053
96,5329
96,5378
96,5668
96,6022
96,6360
96,6669
96,6780
96,6822
96,7237
96,7280
96,7580
96,7851
96,8286
96,8723
96,8964
96,9422
96,9484
97,101
97,367
97,733
97,1032
97,1380
97,1656
97,1947
97,2247
97,2417
97,2831
97,3557
97,3585
97,3870
97,3977
97,4196
97,4611
97,5475
97,6456
97,6666
97,6791
97,7935
97,7971
97,7991
97,8737
98,138
98,262
98,480
98,576
98,589
98,639
98,716
98,774
98,947
98,1199
98,1266
98,1323
98,1331
98,1482
98,1579
98,1598
98,1637
98,1651
98,1899
98,2112
98,2227
98,2238
98,2384
98,2479
98,2700
98,2847
98,2995
98,3100
98,3496
98,3498
98,3499
98,3533
98,3539
98,3870
98,3884
98,3929
98,4186
98,4198
98,4223
98,4299
98,4381
98,4426
98,4437
98,4660
98,4768
98,5112
98,5399
98,5506
98,5548
98,5745
98,6841
98,7397
98,7502
98,7515
98,7793
98,8258
98,8818
98,8978
99,645
99,807
99,1267
99,1560
99,1648
99,1849
99,1851
99,1948
99,1950
99,2396
99,2508
99,2520
99,2648
99,2795
99,3994
99,4033
99,4152
99,6540
99,7538
99,7576
100,33
100,40
100,465
100,513
100,674
100,675
100,716
100,721
100,843
100,847
100,933
100,1139
100,1180
100,1392
100,1439
100,1482
100,1565
100,1751
100,1799
100,1813
100,1906
100,2301
100,2593
100,3093
100,3535
100,3685
100,3713
100,4339
100,4527
100,4961
100,5723
100,6127
100,6905
100,7248
100,7300
100,8850
101,42
101,97
101,251
101,733
101,1032
101,1263
101,1339
101,1380
101,1382
101,1656
101,1791
101,1943
101,1988
101,2196
101,2247
101,2266
101,2429
101,2437
101,2516
101,2535
101,2552
101,2766
101,2787
101,2831
101,2844
101,2908
101,3243
101,3361
101,3457
101,3505
101,3557
101,3558
101,3585
101,3614
101,3626
101,3677
101,3686
101,3689
101,3767
101,3783
101,3788
101,3820
101,3848
101,3859
101,3870
101,3897
101,3937
101,3977
101,4196
101,4222
101,4409
101,4505
101,4541
101,4611
101,4717
101,4750
101,5138
101,5195
101,5360
101,5475
101,5538
101,5925
101,5979
101,6027
101,6269
101,6325
101,6621
101,6632
101,6666
101,6704
101,6712
101,6910
101,7241
101,7291
101,7358
101,7935
101,7971
101,7991
101,8052
101,8257
101,8462
101,8698
101,8714
101,8721
101,8735
101,8737
101,8806
101,8916
101,8966
101,9053
101,9225
101,9392
102,30
102,141
102,320
102,389
102,2146
102,3479
102,3552
102,8519
103,0
103,62
103,168
103,437
103,1048
103,1147
103,1421
103,1967
103,2477
103,2605
103,2904
103,2955
103,3188
103,3631
103,4010
103,5262
103,5553
103,5572
103,5697
103,5732
103,5823
103,6013
103,6263
103,6442
103,6770
103,6868
103,7037
103,7137
103,7500
103,8063
103,8396
104,174
104,456
104,522
104,846
104,1246
104,1497
104,1599
104,1901
104,2186
104,2258
104,2873
104,3441
104,3774
104,3807
104,4108
104,4302
104,4314
104,4369
104,4408
104,4473
104,4694
104,6268
104,6307
104,6315
104,6576
104,6710
104,6834
104,7179
104,7364
104,7375
104,7395
104,7615
104,7743
104,7869
104,7996
104,8116
104,8706
105,23
105,35
105,65
105,145
105,233
105,317
105,452
105,477
105,582
105,1082
105,1320
105,1331
105,1342
105,1499
105,1815
105,1840
105,2007
105,2028
105,2573
105,2600
105,2647
105,2707
105,2722
105,2791
105,2827
105,2937
105,2951
105,3031
105,3070
105,3080
105,3308
105,3613
105,3815
105,3849
105,4401
105,4502
105,5179
105,5182
105,5189
105,5655
105,6176
105,6231
105,6417
105,6862
105,7449
105,7471
105,7482
105,7486
105,7493
105,7513
105,7519
105,7546
105,7719
105,7988
105,8191
105,8472
105,9049
105,9111
105,9387
105,9433
106,133
106,430
106,486
106,668
106,680
106,830
106,1302
106,1423
106,1572
106,1730
106,1791
106,2062
106,2341
106,2454
106,2647
106,2979
106,3840
106,4058
106,4644
106,5069
106,5146
106,5197
106,5327
106,5620
106,5714
106,5718
106,6358
106,6623
106,6679
106,6750
106,6916
106,7031
106,7070
106,7582
107,179
107,282
107,347
107,385
107,449
107,678
107,1051
107,1620
107,1654
107,1746
107,1757
107,1772
107,1873
107,2403
107,2744
107,2983
107,3312
107,3649
107,3845
107,4027
107,4041
107,4100
107,4138
107,4159
107,4172
107,4297
107,4319
107,4384
107,4399
107,4466
107,4932
107,4990
107,5000
107,5428
107,5470
107,5474
107,5486
107,5489
107,5500
107,5527
107,5550
107,5554
107,5575
107,5631
107,5708
107,7222
107,7470
107,7733
108,292
108,1575
108,1749
108,2625
108,2626
108,2839
108,2841
108,3307
108,4410
109,34
109,54
109,269
109,326
109,440
109,466
110,382
110,2175
110,2643
110,4857
110,7209
110,8657
111,287
111,1352
111,1810
111,1915
111,2073
111,2150
111,2330
111,2397
111,2469
111,2533
111,2673
111,2674
111,2784
111,2926
111,3204
111,3339
111,3352
111,3409
111,3470
111,3921
111,4432
111,4480
111,4518
111,4821
111,5461
111,6010
111,6610
111,6628
111,6803
111,6869
111,6967
111,7194
111,7594
111,7643
111,7805
111,8730
111,9228
111,9361
112,113
112,530
112,542
112,827
112,1116
112,1496
112,3303
112,3448
112,3521
112,3648
112,4838
112,4857
112,4908
112,5370
112,5992
112,6944
112,8630
113,112
113,125
113,280
113,294
113,357
113,363
113,417
113,530
113,542
113,827
113,905
113,958
113,1116
113,1496
113,1544
113,1552
113,1616
113,2866
113,2895
113,2925
113,2991
113,3303
113,3308
113,3327
113,3448
113,3521
113,3648
113,4083
113,4104
113,4156
113,4554
113,4656
113,4834
113,4838
113,4851
113,4857
113,4908
113,5370
113,5671
113,5900
113,5934
113,5992
113,6788
